Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
65256253,06/13/2025 03:01:55 PM,06/13/2025 03:01:55 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10456.0,1188 GRAND CONCOURSE,GRAND CONCOURSE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,04 BRONX,2024560163.0,BRONX,1006912.0,243169.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.834089019554206,-73.91810585706332,"(40.834089019554206, -73.91810585706332)"
65252413,06/13/2025 02:31:27 PM,06/13/2025 02:31:27 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10032.0,1909 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,09 MANHATTAN,1020680046.0,MANHATTAN,999980.0,242150.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.8313072254753,-73.94315855121066,"(40.8313072254753, -73.94315855121066)"
65261340,06/13/2025 02:09:18 PM,06/13/2025 02:09:18 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10468.0,165 WEST  197 STREET,WEST  197 STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,08 BRONX,2032500001.0,BRONX,1011397.0,257153.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.872458267974395,-73.90184170442664,"(40.872458267974395, -73.90184170442664)"
65252417,06/13/2025 01:57:16 PM,06/13/2025 01:57:16 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10462.0,2125 HOLLAND AVENUE,HOLLAND AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,11 BRONX,2042880045.0,BRONX,1021380.0,250385.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85384582604438,-73.86578265420283,"(40.85384582604438, -73.86578265420283)"
65261341,06/13/2025 01:56:53 PM,06/13/2025 01:56:53 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10467.0,715 EAST  214 STREET,EAST  214 STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,12 BRONX,2046620023.0,BRONX,1021794.0,259778.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.87962497383306,-73.8642335066401,"(40.87962497383306, -73.8642335066401)"
65256251,06/13/2025 01:53:52 PM,06/13/2025 01:53:52 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11693.0,8000 SHORE FRONT PARKWAY,SHORE FRONT PARKWAY,,,,,ADDRESS,FAR ROCKAWAY,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,14 QUEENS,4161290001.0,QUEENS,1038280.0,152978.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.5864007344479,-73.80547469920867,"(40.5864007344479, -73.80547469920867)"
65261336,06/13/2025 01:35:29 PM,06/13/2025 01:35:29 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11375.0,102-50 62 ROAD,62 ROAD,,,,,ADDRESS,FOREST HILLS,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,06 QUEENS,4021220028.0,QUEENS,1024315.0,207122.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.73508795272568,-73.85543134632108,"(40.73508795272568, -73.85543134632108)"
65256255,06/13/2025 01:32:28 PM,06/13/2025 01:32:28 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10031.0,603 WEST  140 STREET,WEST  140 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,09 MANHATTAN,1020880027.0,MANHATTAN,997206.0,239286.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.82345086862661,-73.95318812162448,"(40.82345086862661, -73.95318812162448)"
65260047,06/13/2025 01:26:11 PM,06/13/2025 01:26:11 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11206.0,61 MELROSE STREET,MELROSE STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,04 BROOKLYN,3031517502.0,BROOKLYN,1002447.0,193934.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.6989620915074,-73.93437440829294,"(40.6989620915074, -73.93437440829294)"
65258709,06/13/2025 01:23:10 PM,06/13/2025 01:23:10 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11239.0,911 ERSKINE STREET,ERSKINE STREET,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,05 BROOKLYN,3045867501.0,BROOKLYN,1020986.0,177717.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.65439259722043,-73.86760390041471,"(40.65439259722043, -73.86760390041471)"
65253729,06/13/2025 01:11:09 PM,06/13/2025 01:11:09 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10002.0,153 NORFOLK STREET,NORFOLK STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,03 MANHATTAN,1003540020.0,MANHATTAN,988038.0,201747.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.720424822036875,-73.98633457307703,"(40.720424822036875, -73.98633457307703)"
65261331,06/13/2025 01:02:06 PM,06/13/2025 01:02:06 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10452.0,1401 JESUP AVENUE,JESUP AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,04 BRONX,2028720036.0,BRONX,1006181.0,245781.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.8412600444931,-73.92073894480015,"(40.8412600444931, -73.92073894480015)"
65255022,06/13/2025 12:22:01 PM,06/13/2025 12:22:01 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10456.0,800 ST ANN'S AVENUE,ST ANN'S AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,01 BRONX,2026187501.0,BRONX,1009154.0,238354.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.82086718786551,-73.91002177327304,"(40.82086718786551, -73.91002177327304)"
65261332,06/13/2025 12:06:30 PM,06/13/2025 12:06:30 PM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10453.0,2195 MORRIS AVENUE,MORRIS AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,05 BRONX,2031810034.0,BRONX,1011046.0,251234.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85621348781439,-73.90313451781053,"(40.85621348781439, -73.90313451781053)"
65255027,06/13/2025 12:06:30 PM,06/13/2025 12:06:30 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10032.0,559 WEST  156 STREET,WEST  156 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,12 MANHATTAN,1021150001.0,MANHATTAN,999564.0,242825.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.83316063713672,-73.94466025478772,"(40.83316063713672, -73.94466025478772)"
65258710,06/13/2025 11:48:06 AM,06/13/2025 11:48:06 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10451.0,721 WALTON AVENUE,WALTON AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,04 BRONX,2024730048.0,BRONX,1004697.0,239444.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.823870369614994,-73.92612159777369,"(40.823870369614994, -73.92612159777369)"
65256257,06/13/2025 11:48:00 AM,06/13/2025 11:48:00 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10075.0,1510 YORK AVENUE,YORK AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,08 MANHATTAN,1015760049.0,MANHATTAN,998098.0,220529.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.77196666334008,-73.95000387961285,"(40.77196666334008, -73.95000387961285)"
65253724,06/13/2025 11:32:40 AM,06/13/2025 11:32:40 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10025.0,808 COLUMBUS AVENUE,COLUMBUS AVENUE,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,07 MANHATTAN,1018527501.0,MANHATTAN,993584.0,228761.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.79456723168033,-73.96628955798938,"(40.79456723168033, -73.96628955798938)"
65253727,06/13/2025 11:29:39 AM,06/13/2025 11:29:39 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10452.0,80 WEST  170 STREET,WEST  170 STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,04 BRONX,2025060121.0,BRONX,1005789.0,245446.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84034153234989,-73.92215675123643,"(40.84034153234989, -73.92215675123643)"
65261343,06/13/2025 11:26:39 AM,06/13/2025 11:26:39 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10037.0,53 EAST  131 STREET,EAST  131 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,11 MANHATTAN,1017560030.0,MANHATTAN,1001583.0,234144.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.8093300190546,-73.93738668006867,"(40.8093300190546, -73.93738668006867)"
65258717,06/13/2025 11:23:39 AM,06/13/2025 11:23:39 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11354.0,142-24 38 AVENUE,38 AVENUE,,,,,ADDRESS,FLUSHING,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,07 QUEENS,4050200017.0,QUEENS,1032334.0,216868.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.761798256572824,-73.82642635163941,"(40.761798256572824, -73.82642635163941)"
65258711,06/13/2025 11:23:39 AM,06/13/2025 11:23:39 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10461.0,1055 ESPLANADE AVENUE,ESPLANADE AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,11 BRONX,2043290012.0,BRONX,1023297.0,251066.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.85570669559151,-73.8588491368562,"(40.85570669559151, -73.8588491368562)"
65253730,06/13/2025 11:23:37 AM,06/13/2025 11:23:37 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10027.0,439 WEST  125 STREET,WEST  125 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,09 MANHATTAN,1019660049.0,MANHATTAN,996592.0,235262.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.81240700006662,-73.95541399125658,"(40.81240700006662, -73.95541399125658)"
65257515,06/13/2025 11:14:36 AM,06/13/2025 11:14:36 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10026.0,205 WEST  119 STREET,WEST  119 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,10 MANHATTAN,1019250025.0,MANHATTAN,997703.0,232669.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.80528831231028,-73.95140565299934,"(40.80528831231028, -73.95140565299934)"
65257514,06/13/2025 11:11:35 AM,06/13/2025 11:11:35 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10461.0,1845 HOBART AVENUE,HOBART AVENUE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,10 BRONX,2041940039.0,BRONX,1030891.0,248454.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.84850069231833,-73.83141584687485,"(40.84850069231833, -73.83141584687485)"
65261333,06/13/2025 10:53:32 AM,06/13/2025 10:53:32 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10451.0,228 EAST  135 STREET,EAST  135 STREET,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,01 BRONX,2023197501.0,BRONX,1003558.0,234346.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.80988035738284,-73.93025165854823,"(40.80988035738284, -73.93025165854823)"
65253725,06/13/2025 10:53:31 AM,06/13/2025 10:53:31 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11211.0,924 METROPOLITAN AVENUE,METROPOLITAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,01 BROOKLYN,3029170007.0,BROOKLYN,1001388.0,199617.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.714562695242925,-73.9381791163171,"(40.714562695242925, -73.9381791163171)"
65258714,06/13/2025 10:50:31 AM,06/13/2025 10:50:31 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10023.0,2073 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,07 MANHATTAN,1011637503.0,MANHATTAN,989205.0,222915.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.77852506493409,-73.98210895694908,"(40.77852506493409, -73.98210895694908)"
65258715,06/13/2025 10:47:01 AM,06/13/2025 10:47:01 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10016.0,344 EAST   28 STREET,EAST   28 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,06 MANHATTAN,1009330025.0,MANHATTAN,990637.0,208987.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.740295354643706,-73.97695165980414,"(40.740295354643706, -73.97695165980414)"
65253732,06/13/2025 10:31:32 AM,06/13/2025 10:31:32 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11372.0,89-07 34 AVENUE,34 AVENUE,,,,,ADDRESS,JACKSON HEIGHTS,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,03 QUEENS,4014370032.0,QUEENS,1017953.0,214164.0,UNKNOWN,Unspecified,QUEENS,,,,,,,,40.754442992557145,-73.87835236707805,"(40.754442992557145, -73.87835236707805)"
65255023,06/13/2025 10:19:08 AM,06/13/2025 10:19:08 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,10036.0,255 WEST   43 STREET,WEST   43 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,05 MANHATTAN,1010150001.0,MANHATTAN,987582.0,215203.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.7573583875063,-73.9879729542043,"(40.7573583875063, -73.9879729542043)"
65261344,06/13/2025 10:00:41 AM,06/13/2025 10:00:41 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10023.0,243 WEST   63 STREET,WEST   63 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,07 MANHATTAN,1011540158.0,MANHATTAN,987555.0,221224.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.77388448555534,-73.98806745175483,"(40.77388448555534, -73.98806745175483)"
65252412,06/13/2025 09:57:40 AM,06/13/2025 09:57:40 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11226.0,650 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,14 BROOKLYN,3051230005.0,BROOKLYN,995238.0,174936.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.646828740026976,-73.9604038839779,"(40.646828740026976, -73.9604038839779)"
65252414,06/13/2025 09:57:40 AM,06/13/2025 09:57:40 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,11210.0,2064 NOSTRAND AVENUE,NOSTRAND AVENUE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,14 BROOKLYN,3052520056.0,BROOKLYN,998708.0,170683.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.63515018364536,-73.94790858452667,"(40.63515018364536, -73.94790858452667)"
65255024,06/13/2025 09:54:29 AM,06/13/2025 09:54:29 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10002.0,197 BOWERY,BOWERY,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Buildings investigated this complaint and issued an Office of Administrative Trials and Hearings (OATH) summons.,2025-06-13,03 MANHATTAN,1004250008.0,MANHATTAN,985990.0,201991.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.72109518306662,-73.99372278723904,"(40.72109518306662, -73.99372278723904)"
65253731,06/13/2025 09:26:35 AM,06/13/2025 09:26:35 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10013.0,47 MERCER STREET,MERCER STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,02 MANHATTAN,1004747503.0,MANHATTAN,983935.0,202187.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.721633321266616,-74.0011364011403,"(40.721633321266616, -74.0011364011403)"
65256250,06/13/2025 08:27:33 AM,06/13/2025 08:27:33 AM,DOB,Department of Buildings,Elevator,Elevator - Multiple Devices On Property,,11208.0,790 ELDERT LANE,ELDERT LANE,,,,,ADDRESS,BROOKLYN,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,05 BROOKLYN,3042710001.0,BROOKLYN,1022225.0,183607.0,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.67055409879978,-73.8631053928292,"(40.67055409879978, -73.8631053928292)"
65261345,06/13/2025 02:24:46 AM,06/13/2025 02:24:46 AM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10027.0,503 WEST  133 STREET,WEST  133 STREET,,,,,ADDRESS,NEW YORK,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-13,09 MANHATTAN,1019870024.0,MANHATTAN,997055.0,237240.0,UNKNOWN,Unspecified,MANHATTAN,,,,,,,,40.81783539703247,-73.95373761025542,"(40.81783539703247, -73.95373761025542)"
65260051,06/12/2025 11:38:00 PM,06/12/2025 11:38:00 PM,DOB,Department of Buildings,Elevator,Elevator - Single Device On Property/No Alternate Service,,10463.0,2907 KINGSBRIDGE TERRACE,KINGSBRIDGE TERRACE,,,,,ADDRESS,BRONX,,,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,2025-06-12,08 BRONX,2032560144.0,BRONX,1011211.0,257948.0,UNKNOWN,Unspecified,BRONX,,,,,,,,40.87464086738497,-73.90251104468575,"(40.87464086738497, -73.90251104468575)"
